word,en,meaning,sentence,reading,romaji,synonyms,language
pan tostado,toast,Toasted bread,El **pan tostado** está crujiente. — The **toast** is crispy.,,,,es
tostada,toast/tortilla chip,Toasted bread,La **tostada** está con butter. — The **toast** has butter.,,,,es
sándwich,sandwich,Bread with filling,El **sándwich** está delicioso. — The **sandwich** is delicious.,,,,es
hamburguesa,hamburger,Meat sandwich,La **hamburguesa** está jugosa. — The **hamburger** is juicy.,,,,es
hot dog,hot dog,Sausage sandwich,El **hot dog** está caliente. — The **hot dog** is hot.,,,,es
taco,taco,Mexican food,El **taco** está sabroso. — The **taco** is tasty.,,,,es
enchilada,enchilada,Rolled tortilla,La **enchilada** está rellena. — The **enchilada** is filled.,,,,es
burrito,burrito,Wrapped tortilla,El **burrito** es grande. — The **burrito** is big.,,,,es
quesadilla,quesadilla,Cheese tortilla,La **quesadilla** tiene queso. — The **quesadilla** has cheese.,,,,es
tortilla,tortilla,Flatbread,La **tortilla** está caliente. — The **tortilla** is hot.,,,,es
pizza,pizza,Cheese bread,La **pizza** está deliciosa. — The **pizza** is delicious.,,,,es
espagueti,spaghetti,Long noodles,El **espagueti** está al dente. — The **spaghetti** is al dente.,,,,es
macarrones,macaroni,Tube pasta,Los **macarrones** están cocidos. — The **macaroni** is cooked.,,,,es
fideos,noodles,Thin pasta,Los **fideos** están en caldo. — The **noodles** are in broth.,,,,es
ravioles,ravioli,Filled pasta,Los **ravioles** están rellenos. — The **ravioli** are filled.,,,,es
tortellini,tortellini,Ring pasta,Los **tortellini** son pequeños. — The **tortellini** are small.,,,,es
lasaña,lasagna,Layered pasta,La **lasaña** está caliente. — The **lasagna** is hot.,,,,es
risotto,risotto,Rice dish,El **risotto** está cremoso. — The **risotto** is creamy.,,,,es
paella,paella,Spanish rice dish,La **paella** tiene mariscos. — The **paella** has seafood.,,,,es
cuscús,couscous,Grain dish,El **cuscús** es marroquí. — **Couscous** is Moroccan.,,,,es
polenta,polenta,Corn porridge,La **polenta** está suave. — The **polenta** is soft.,,,,es
arroz con leche,rice pudding,Sweet rice,El **arroz con leche** es postre. — **Rice pudding** is dessert.,,,,es
avena,oatmeal,Grain cereal,La **avena** es nutritiva. — **Oatmeal** is nutritious.,,,,es
quinoa,quinoa,Ancient grain,La **quinoa** es sana. — **Quinoa** is healthy.,,,,es
lenteja,lentil,Legume,La **lenteja** es proteína. — The **lentil** is protein.,,,,es
garbanzo,chickpea,Round legume,El **garbanzo** está cocido. — The **chickpea** is cooked.,,,,es
alubia,kidney bean,Type of bean,La **alubia** está roja. — The **kidney bean** is red.,,,,es
judía,bean,Legume plant,La **judía** está verde. — The **bean** is green.,,,,es
haba,fava bean,Large bean,El **haba** es grande. — The **fava bean** is large.,,,,es
soya,soy,Legume,La **soya** es proteína. — **Soy** is protein.,,,,es
semillas,seeds,Plant embryos,Las **semillas** son nutritivas. — **Seeds** are nutritious.,,,,es
frutos secos,nuts,Dried fruits,Los **frutos secos** son caros. — **Nuts** are expensive.,,,,es
avellana,hazelnut,Type of nut,La **avellana** es sabrosa. — The **hazelnut** is tasty.,,,,es
pistacho,pistachio,Green nut,El **pistacho** es caro. — **Pistachio** is expensive.,,,,es
castaña,chestnut,Brown nut,La **castaña** es dulce. — The **chestnut** is sweet.,,,,es
cacao,cocoa,Chocolate plant,El **cacao** es de Ecuador. — **Cocoa** is from Ecuador.,,,,es
agua mineral,mineral water,Bottled water,El **agua mineral** es pura. — **Mineral water** is pure.,,,,es
agua destilada,distilled water,Purified water,El **agua destilada** es clara. — **Distilled water** is clear.,,,,es
agua de manantial,spring water,Water from spring,El **agua de manantial** es fresca. — **Spring water** is fresh.,,,,es
agua subterránea,groundwater,Underground water,El **agua subterránea** es profunda. — **Groundwater** is deep.,,,,es
agua salada,salt water,Ocean water,El **agua salada** es del océano. — **Salt water** is from ocean.,,,,es
agua dulce,fresh water,Non-salty water,El **agua dulce** es escasa. — **Fresh water** is scarce.,,,,es
leche desnatada,skim milk,Low-fat milk,La **leche desnatada** tiene menos grasa. — **Skim milk** has less fat.,,,,es
leche entera,whole milk,Full-fat milk,La **leche entera** es más cremosa. — **Whole milk** is creamier.,,,,es
leche condensada,condensed milk,Sweetened milk,La **leche condensada** es dulce. — **Condensed milk** is sweet.,,,,es
leche evaporada,evaporated milk,Concentrated milk,La **leche evaporada** es espesa. — **Evaporated milk** is thick.,,,,es
nata,cream,Milk fat,La **nata** es grasosa. — The **cream** is fatty.,,,,es
crema agria,sour cream,Tangy cream,La **crema agria** es ácida. — **Sour cream** is acidic.,,,,es
crema pastelera,custard cream,Cake filling,La **crema pastelera** es dulce. — **Custard cream** is sweet.,,,,es
batido,milkshake,Blended drink,El **batido** de fresa es rico. — The strawberry **milkshake** is delicious.,,,,es
licuado,blended drink,Smoothie,El **licuado** es refrescante. — The **smoothie** is refreshing.,,,,es
batido de proteína,protein shake,Drink for fitness,El **batido de proteína** es nutritivo. — The **protein shake** is nutritious.,,,,es
refresco de cola,cola drink,Carbonated drink,El **refresco de cola** está fría. — The **cola drink** is cold.,,,,es
limonada,lemonade,Lemon drink,La **limonada** es refrescante. — **Lemonade** is refreshing.,,,,es
horchata,horchata,Rice drink,La **horchata** es dulce. — **Horchata** is sweet.,,,,es
agua fresca,agua fresca,Cool drink,El **agua fresca** de Jamaica es deliciosa. — **Agua fresca** of Jamaica is delicious.,,,,es
sidra,cider,Apple drink,La **sidra** es carbonatada. — **Cider** is carbonated.,,,,es
champagne,champagne,Sparkling wine,El **champagne** es caro. — **Champagne** is expensive.,,,,es
espumante,sparkling wine,Bubbly wine,El **espumante** tiene burbujas. — **Sparkling wine** has bubbles.,,,,es
vino blanco,white wine,Light wine,El **vino blanco** es seco. — **White wine** is dry.,,,,es
vino tinto,red wine,Dark wine,El **vino tinto** es dulce. — **Red wine** is sweet.,,,,es
vino rosado,rose wine,Pink wine,El **vino rosado** es ligero. — **Rose wine** is light.,,,,es
vino fortificado,fortified wine,Strong wine,El **vino fortificado** tiene alcohol alto. — **Fortified wine** has high alcohol.,,,,es
brandy,brandy,Distilled wine,El **brandy** es fuerte. — **Brandy** is strong.,,,,es
coñac,cognac,French brandy,El **coñac** es de Francia. — **Cognac** is from France.,,,,es
ginebra,gin,Juniper spirit,La **ginebra** es clara. — **Gin** is clear.,,,,es
ron,rum,Sugar spirit,El **ron** es de caña. — **Rum** is from sugarcane.,,,,es
vodka,vodka,Strong spirit,El **vodka** es neutral. — **Vodka** is neutral.,,,,es
tequila,tequila,Agave spirit,El **tequila** es mexicano. — **Tequila** is Mexican.,,,,es
mezcal,mezcal,Agave drink,El **mezcal** tiene gusano. — **Mezcal** has a worm.,,,,es
cerveza negra,dark beer,Dark colored beer,La **cerveza negra** es oscura. — **Dark beer** is dark.,,,,es
cerveza rubia,light beer,Light colored beer,La **cerveza rubia** es clara. — **Light beer** is light.,,,,es
cerveza de trigo,wheat beer,Beer made from wheat,La **cerveza de trigo** es turbia. — **Wheat beer** is cloudy.,,,,es
cerveza sin alcohol,non-alcoholic beer,Alcohol-free beer,La **cerveza sin alcohol** es saludable. — **Non-alcoholic beer** is healthy.,,,,es
bebida isotónica,sports drink,Electrolyte drink,La **bebida isotónica** es para atletas. — **Sports drink** is for athletes.,,,,es
bebida energética,energy drink,High-caffeine drink,La **bebida energética** tiene mucha cafeína. — **Energy drink** has lots of caffeine.,,,,es
bebida carbonatada,carbonated drink,Bubbly drink,La **bebida carbonatada** tiene gas. — **Carbonated drink** has bubbles.,,,,es
zumo fresco,fresh juice,Freshly squeezed juice,El **zumo fresco** es delicioso. — **Fresh juice** is delicious.,,,,es
polvo para beber,drink powder,Powdered drink mix,El **polvo para beber** se disuelve. — **Drink powder** dissolves.,,,,es
doctor,doctor,Medical professional,El **doctor** cura enfermedades. — The **doctor** cures diseases.,,,,es
ingeniero,engineer,Design professional,El **ingeniero** diseña puentes. — The **engineer** designs bridges.,,,,es
arquitecto,architect,Building designer,El **arquitecto** diseña edificios. — The **architect** designs buildings.,,,,es
electricista,electrician,Electrical worker,El **electricista** repara wiring. — The **electrician** repairs wiring.,,,,es
plomero,plumber,Pipe worker,El **plomero** arregla tuberías. — The **plumber** fixes pipes.,,,,es
carpintero,carpenter,Wood worker,El **carpintero** hace muebles. — The **carpenter** makes furniture.,,,,es
sastre,tailor,Clothing maker,El **sastre** cose ropa. — The **tailor** sews clothes.,,,,es
costurera,seamstress,Sewing professional,La **costurera** borda. — The **seamstress** embroiders.,,,,es
chef,chef,Head cook,El **chef** es famoso. — The **chef** is famous.,,,,es
mesero,waiter,Restaurant worker,El **mesero** sirve comida. — The **waiter** serves food.,,,,es
camarera,waitress,Female waiter,La **camarera** lleva platos. — The **waitress** carries plates.,,,,es
barman,bartender,Drink maker,El **barman** mezcla bebidas. — The **bartender** mixes drinks.,,,,es
cantinero,barkeeper,Bar owner,El **cantinero** es dueño del bar. — The **barkeeper** owns the bar.,,,,es
farmacéutico,pharmacist,Medicine professional,El **farmacéutico** dispensa medicinas. — The **pharmacist** dispenses medicines.,,,,es
dentista,dentist,Teeth professional,El **dentista** arregla dientes. — The **dentist** fixes teeth.,,,,es
veterinario,veterinarian,Animal doctor,El **veterinario** cura animales. — The **veterinarian** cures animals.,,,,es
psicólogo,psychologist,Mind professional,El **psicólogo** ayuda mentalmente. — The **psychologist** helps mentally.,,,,es
psiquiatra,psychiatrist,Mental doctor,El **psiquiatra** trata enfermedades mentales. — The **psychiatrist** treats mental illness.,,,,es
neurólogo,neurologist,Nerve specialist,El **neurólogo** estudia el cerebro. — The **neurologist** studies the brain.,,,,es
cardiólogo,cardiologist,Heart specialist,El **cardiólogo** examina el corazón. — The **cardiologist** examines the heart.,,,,es
oftalmólogo,ophthalmologist,Eye specialist,El **oftalmólogo** examina los ojos. — The **ophthalmologist** examines eyes.,,,,es
otorrinolaringólogo,ENT doctor,Ear/nose/throat doctor,El **otorrinolaringólogo** trata la nariz. — The **ENT doctor** treats the nose.,,,,es
cirujano,surgeon,Surgery specialist,El **cirujano** opera. — The **surgeon** operates.,,,,es
anestesiólogo,anesthesiologist,Anesthesia specialist,El **anestesiólogo** administra anestesia. — The **anesthesiologist** administers anesthesia.,,,,es
radiólogo,radiologist,X-ray specialist,El **radiólogo** interpreta rayos X. — The **radiologist** interprets X-rays.,,,,es
patólogo,pathologist,Disease specialist,El **patólogo** estudia enfermedades. — The **pathologist** studies diseases.,,,,es
oncólogo,oncologist,Cancer specialist,El **oncólogo** trata el cáncer. — The **oncologist** treats cancer.,,,,es
alergólogo,allergist,Allergy specialist,El **alergólogo** trata alergias. — The **allergist** treats allergies.,,,,es
endocrinólogo,endocrinologist,Hormone specialist,El **endocrinólogo** estudia hormonas. — The **endocrinologist** studies hormones.,,,,es
gastroenterólogo,gastroenterologist,Digestive system specialist,El **gastroenterólogo** examina el estómago. — The **gastroenterologist** examines the stomach.,,,,es
nefrólogo,nephrologist,Kidney specialist,El **nefrólogo** trata riñones. — The **nephrologist** treats kidneys.,,,,es
neumólogo,pneumologist,Lung specialist,El **neumólogo** examina pulmones. — The **pneumologist** examines lungs.,,,,es
geriatra,geriatrician,Elderly specialist,El **geriatra** atiende ancianos. — The **geriatrician** cares for elderly.,,,,es
pediatra,pediatrician,Children specialist,El **pediatra** atiende niños. — The **pediatrician** cares for children.,,,,es
ginecólogo,gynecologist,Women health specialist,El **ginecólogo** atiende mujeres. — The **gynecologist** cares for women.,,,,es
obstetra,obstetrician,Birth specialist,El **obstetra** asiste en partos. — The **obstetrician** assists in births.,,,,es
urólogo,urologist,Urinary system specialist,El **urólogo** trata vías urinarias. — The **urologist** treats urinary tract.,,,,es
dermatólogo,dermatologist,Skin specialist,El **dermatólogo** trata la piel. — The **dermatologist** treats skin.,,,,es
fisioterapeuta,physiotherapist,Physical therapy specialist,El **fisioterapeuta** rehabilita. — The **physiotherapist** rehabilitates.,,,,es
logopeda,speech therapist,Speech specialist,El **logopeda** trata el lenguaje. — The **speech therapist** treats language.,,,,es
nutricionista,nutritionist,Food specialist,El **nutricionista** planifica dietas. — The **nutritionist** plans diets.,,,,es
dietista,dietician,Diet specialist,El **dietista** crea menús. — The **dietician** creates menus.,,,,es
entrenador personal,personal trainer,Fitness specialist,El **entrenador personal** crea rutinas. — The **personal trainer** creates routines.,,,,es
monitor,instructor,Activity guide,El **monitor** enseña deportes. — The **instructor** teaches sports.,,,,es
director de cine,film director,Movie director,El **director de cine** filma películas. — The **film director** films movies.,,,,es
productor de cine,film producer,Movie producer,El **productor de cine** financia películas. — The **film producer** finances movies.,,,,es
guionista,screenwriter,Script writer,El **guionista** escribe guiones. — The **screenwriter** writes scripts.,,,,es
