word,en,meaning,sentence,reading,romaji,synonyms,language
守られる,to be protected,Protection,"法律で守られる。 — Protected by law.",まもられる,mamorareru,保護される (hogo sareru),ja
抜く,to pull out,Removal,"草を抜く。 — Pull out weeds.",ぬく,nuku,取り除く (torinozoku),ja
抜ける,to come out,Removal,"釘が抜ける。 — A nail comes out.",ぬける,nukeru,外れる (hazureru),ja
移る,to shift,Shift,"責任が移る。 — Responsibility shifts.",うつる,utsuru,変わる (kawaru),ja
深める,to deepen,Deepening,"理解を深める。 — Deepen understanding.",ふかめる,fukameru,高める (takameru),ja
深まる,to deepen (intransitive),Deepening,"友情が深まる。 — Friendship deepens.",ふかまる,fukamaru,強まる (tsuyomaru),ja
高まる,to rise (emotion),Rise,"期待が高まる。 — Expectations rise.",たかまる,takamaru,増える (fueru),ja
高める,to raise,Raising,"意識を高める。 — Raise awareness.",たかめる,takameru,上げる (ageru),ja
広める,to spread,Spread,"情報を広める。 — Spread information.",ひろめる,hiromeru,伝える (tsutaeru),ja
広まる,to spread (intransitive),Spread,"噂が広まる。 — A rumor spreads.",ひろまる,hiromaru,拡散する (kakusan suru),ja
限定する,to limit,Limitation,"選択肢を限定する。 — Limit the options.",げんていする,gentei suru,制限する (seigen suru),ja
回復する,to recover,Recovery,"経済が回復する。 — The economy recovers.",かいふくする,kaifuku suru,戻る (modoru),ja
独立する,to become independent,Independence,"国が独立する。 — A nation becomes independent.",どくりつする,dokuritsu suru,自立する (jiritsu suru),ja
提出する,to submit,Submission,"書類を提出する。 — Submit documents.",ていしゅつする,teishutsu suru,出す (dasu),ja
調査する,to investigate,Investigation,"事件を調査する。 — Investigate an incident.",ちょうさする,chousa suru,調べる (shiraberu),ja
意識する,to be aware,Awareness,"危険を意識する。 — Be aware of danger.",いしきする,ishiki suru,気づく (kizuku),ja
依存する,to depend,Dependence,"親に依存する。 — Depend on parents.",いぞんする,izon suru,頼る (tayoru),ja
報道する,to report (news),Media,"事件を報道する。 — Report an incident.",ほうどうする,houdou suru,伝える (tsutaeru),ja
登録する,to register,Registration,"会員に登録する。 — Register as a member.",とうろくする,touroku suru,申し込む (moushikomu),ja
適応する,to adapt,Adaptation,"環境に適応する。 — Adapt to the environment.",てきおうする,tekioh suru,慣れる (nareru),ja
統一する,to unify,Unification,"意見を統一する。 — Unify opinions.",とういつする,touitsu suru,まとめる (matomeru),ja
把握する,to grasp,Understanding,"状況を把握する。 — Grasp the situation.",はあくする,haaku suru,理解する (rikai suru),ja
監視する,to monitor,Monitoring,"状況を監視する。 — Monitor the situation.",かんしする,kanshi suru,見守る (mimomoru),ja
発行する,to issue,Issue,"チケットを発行する。 — Issue tickets.",はっこうする,hakkou suru,出す (dasu),ja
発展する,to develop,Development,"都市が発展する。 — The city develops.",はってんする,hatten suru,進む (susumu),ja
破る,to break / violate,Violation,"規則を破る。 — Break rules.",やぶる,yaburu,犯す (okasu),ja
破れる,to tear,Damage,"紙が破れる。 — Paper tears.",やぶれる,yabureru,破損する (hason suru),ja
述べられる,to be stated,Statement,"理由が述べられる。 — Reasons are stated.",のべられる,noberareru,言われる (iwareru),ja
影響する,to influence,Influence,"社会に影響する。 — Influence society.",えいきょうする,eikyou suru,作用する (sayou suru),ja
選ばれる,to be chosen,Selection,"代表に選ばれる。 — Be chosen as a representative.",えらばれる,erabareru,選出される (senshutsu sareru),ja
採用する,to hire,Hiring,"新人を採用する。 — Hire new staff.",さいようする,saiyou suru,雇う (yatou),ja
解決する,to solve,Solution,"問題を解決する。 — Solve a problem.",かいけつする,kaiketsu suru,処理する (shori suru),ja
実現する,to realize,Achievement,"夢を実現する。 — Realize a dream.",じつげんする,jitsugen suru,達成する (tassei suru),ja
優先する,to prioritize,Priority,"安全を優先する。 — Prioritize safety.",ゆうせんする,yuusen suru,重視する (juushi suru),ja
結論づける,to conclude,Conclusion,"議論を結論づける。 — Conclude the discussion.",けつろんづける,ketsuronzukeru,決める (kimeru),ja
想定する,to assume,Assumption,"問題を想定する。 — Assume a problem.",そうていする,soutei suru,仮定する (katei suru),ja
阻止する,to prevent,Prevention,"攻撃を阻止する。 — Prevent an attack.",そしする,soshi suru,防ぐ (fusegu),ja
評価する,to evaluate,Evaluation,"成果を評価する。 — Evaluate results.",ひょうかする,hyoka suru,判断する (handan suru),ja
批判する,to criticize,Criticism,"行動を批判する。 — Criticize actions.",ひはんする,hihan suru,非難する (hinan suru),ja
読み取る,to read / decipher,Reading,"意図を読み取る。 — Read intent.",よみとる,yomitoru,理解する (rikai suru),ja
届かない,to not reach,Failure to reach,"声が届かない。 — The voice doesn't reach.",とどかない,todokanai,及ばない (oyobanai),ja
仕上げる,to finish up,Completion,"仕事を仕上げる。 — Finish up work.",しあげる,shiageru,完成する (kansei suru),ja
仕上がる,to be completed,Completion,"作品が仕上がる。 — The work is completed.",しあがる,shiagaru,完成する (kansei suru),ja
抱きしめる,to hug tightly,Hug,"子どもを抱きしめる。 — Hug a child tightly.",だきしめる,dakishimeru,抱く (daku),ja
抱き合う,to embrace each other,Embrace,"友達と抱き合う。 — Embrace each other.",だきあう,dakiau,抱く (daku),ja
緩める,to loosen,Loosen,"ネジを緩める。 — Loosen a screw.",ゆるめる,yurumeru,弱める (yowameru),ja
緩む,to become loose,Loosen,"ロープが緩む。 — The rope loosens.",ゆるむ,yurumu,たるむ (tarumu),ja
防止する,to prevent,Prevention,"汚染を防止する。 — Prevent pollution.",ぼうしする,boushi suru,防ぐ (fusegu),ja
示唆する,to suggest,Suggestion,"可能性を示唆する。 — Suggest a possibility.",しさする,shisa suru,提案する (teian suru),ja
想像する,to imagine,Imagination,"未来を想像する。 — Imagine the future.",そうぞうする,souzou suru,思い描く (omoi egaku),ja
観る,to watch (carefully),Viewing,"試合を観る。 — Watch a match closely.",みる,miru,見る (miru),ja
訴える,to appeal,Appeal,"危険性を訴える。 — Appeal the danger.",うったえる,uttaeru,主張する (shuchou suru),ja
背負う,to carry on back,Carry,"荷物を背負う。 — Carry luggage on your back.",せおう,seou,担ぐ (katsugu),ja
悩む,to worry,Worry,"将来に悩む。 — Worry about the future.",なやむ,nayamu,困る (komaru),ja
励ます,to encourage,Encouragement,"友達を励ます。 — Encourage a friend.",はげます,hagemasu,元気づける (genkizukeru),ja
励む,to strive,Effort,"勉強に励む。 — Work hard at studying.",はげむ,hagemu,努力する (doryoku suru),ja
描く,to draw,Drawing,"絵を描く。 — Draw a picture.",えがく,egaku,描写する (byousha suru),ja
描写する,to depict,Depiction,"景色を描写する。 — Depict a scenery.",びょうしゃする,byousha suru,描く (egaku),ja
望む,to hope,Hope,"成功を望む。 — Hope for success.",のぞむ,nozomu,期待する (kitai suru),ja
恐れる,to fear,Fear,"失敗を恐れる。 — Fear failure.",おそれる,osoreru,怖がる (kowagaru),ja
怖がる,to be scared,Fear,"暗闇を怖がる。 — Be scared of the dark.",こわがる,kowagaru,恐れる (osoreru),ja
尋ねる,to ask,Inquiry,"道を尋ねる。 — Ask for directions.",たずねる,tazuneru,聞く (kiku),ja
騒ぐ,to make noise,Noise,"子供が騒ぐ。 — Kids make noise.",さわぐ,sawagu,うるさくする (urusaku suru),ja
沈む,to sink,Sinking,"船が沈む。 — The ship sinks.",しずむ,shizumu,沈下する (chinka suru),ja
沈める,to sink something,Sinking,"石を沈める。 — Sink a stone.",しずめる,shizumeru,沈下させる (chinka saseru),ja
浮かぶ,to float,Float,"雲が浮かぶ。 — Clouds float.",うかぶ,ukabu,漂う (tadayou),ja
浮かべる,to float something,Float,"船を浮かべる。 — Float a boat.",うかべる,ukaberu,浮かす (ukasu),ja
吸う,to inhale,Inhale,"空気を吸う。 — Inhale air.",すう,suu,取り込む (torikomu),ja
吐く,to exhale,Exhale,"息を吐く。 — Exhale breath.",はく,haku,呼気する (kokisu suru),ja
訪問する,to visit formally,Visit,"企業を訪問する。 — Visit a company.",ほうもんする,houmon suru,訪ねる (tazuneru),ja
救助する,to rescue,Rescue,"人命を救助する。 — Rescue a life.",きゅうじょする,kyuujo suru,助ける (tasukeru),ja
刺す,to stab,Stab,"フォークで刺す。 — Stab with a fork.",さす,sasu,突く (tsuku),ja
刺さる,to be stuck,Stuck,"針が刺さる。 — A needle gets stuck.",ささる,sasaru,入る (hairu),ja
砕く,to break into pieces,Smash,"氷を砕く。 — Crush ice.",くだく,kudaku,壊す (kowasu),ja
砕ける,to break (intransitive),Smash,"波が砕ける。 — Waves break.",くだける,kudakeru,割れる (wareru),ja
凍る,to freeze,Freeze,"水が凍る。 — Water freezes.",こおる,kooru,氷結する (hyouketsu suru),ja
溶ける,to melt (intransitive),Melt,"雪が溶ける。 — Snow melts.",とける,tokeru,融ける (tokeru),ja
溶かす,to melt something,Melt,"氷を溶かす。 — Melt ice.",とかす,tokasu,融解させる (yuugai saseru),ja
耐える,to endure,Endurance,"痛みに耐える。 — Endure pain.",たえる,taeru,我慢する (gaman suru),ja
耐えられる,to be able to endure,Endurance,"寒さに耐えられる。 — Can endure cold.",たえられる,taerareru,持つ (motsu),ja
隠す,to hide something,Hide,"秘密を隠す。 — Hide a secret.",かくす,kakusu,隠蔽する (inpei suru),ja
隠れる,to hide oneself,Hide,"猫が隠れる。 — A cat hides.",かくれる,kakureru,潜む (hisomu),ja
誇る,to be proud,Pride,"文化を誇る。 — Be proud of culture.",ほこる,hokoru,自慢する (jiman suru),ja
崩れる,to collapse (intransitive),Collapse,"山が崩れる。 — The mountain collapses.",くずれる,kuzureru,倒れる (taoreru),ja
崩す,to demolish,Demolish,"建物を崩す。 — Demolish a building.",くずす,kuzusu,壊す (kowasu),ja
奪う,to steal,Steal,"自由を奪う。 — Take away freedom.",うばう,ubau,取る (toru),ja
迷う,to be lost,Confusion,"道に迷う。 — Get lost.",まよう,mayou,悩む (nayamu),ja
追いかける,to chase,Chase,"車を追いかける。 — Chase a car.",おいかける,oikakeru,追う (ou),ja
追う,to pursue,Pursue,"夢を追う。 — Pursue a dream.",おう,ou,追求する (tsuikyuu suru),ja
囲む,to surround,Surround,"庭を囲む。 — Surround the garden.",かこむ,kakomu,取り囲む (torikakomu),ja
囲まれる,to be surrounded,Surround,"緑に囲まれる。 — Be surrounded by greenery.",かこまれる,kakomareru,包まれる (tsutsumareru),ja
祝福する,to bless,Blessing,"成功を祝福する。 — Bless success.",しゅくふくする,shukufuku suru,祈る (inoru),ja
