word,en,meaning,sentence,reading,romaji,synonyms,language
winst,profit / gain,Money or advantage gained,Het bedrijf maakt goede **winst**. — The company makes good **profit**.,,,opbrengst;baat;rendement,nl
knap,clever / handsome,Intelligent or attractive in appearance,Ze is erg **knap**. — She is very **clever**.,,,slim;intelligent;aantrekkelijk,nl
straf,punishment,A penalty imposed for wrongdoing,De **straf** is zwaar. — The **punishment** is severe.,,,boete;sanctie;vergelding,nl
eenzaam,lonely,Sad because without company,Ze voelt zich **eenzaam**. — She feels **lonely**.,,,alleen;verlaten;geïsoleerd,nl
warmte,warmth,A moderate degree of heat,De **warmte** van de zon is heerlijk. — The **warmth** of the sun is wonderful.,,,hitte;temperatuur;gezelligheid,nl
definitief,definitive / final,Done or decided conclusively,Dit is de **definitieve** beslissing. — This is the **definitive** decision.,,,eindig;vaststaand;onherroepelijk,nl
nauwkeurig,accurate / precise,Done with great care and attention to detail,Ze werkt erg **nauwkeurig**. — She works very **accurately**.,,,precies;zorgvuldig;exact,nl
traag,slow,Not moving or happening quickly,De verbinding is **traag**. — The connection is **slow**.,,,langzaam;stroef;moeizaam,nl
democratie,democracy,A system of government elected by the people,**Democratie** is een groot goed. — **Democracy** is a great asset.,,,volksstaat;republiek;bestuursvorm,nl
erkennen,to recognise,To accept something as true or valid,Ze **erkent** haar fout. — She **acknowledges** her mistake.,,,toegeven;bekennen;toegestaan,nl
opstaan,to get up / stand up,To rise from a seated or lying position,Ze **staat** vroeg **op**. — She **gets up** early.,,,recht gaan staan;leveren,nl
verschaffen,to provide / supply,To make something available to someone,Ze **verschaffen** informatie. — They **provide** information.,,,leveren;geven;aanbieden,nl
binden,to bind / tie,To fasten things together,Ze **bindt** de koord vast. — She **ties** the cord.,,,vastmaken;bevestigen;koppelen,nl
opleveren,to yield / produce,To produce a result or hand over,Dit **levert** veel voordelen **op**. — This **yields** many benefits.,,,geven;produceren;verschaffen,nl
tijdelijk,temporary,Lasting for only a limited time,Dit is een **tijdelijke** maatregel. — This is a **temporary** measure.,,,voor korte duur;voorlopig;provisorisch,nl
televisie,television,A device for watching video broadcasts,Ze kijkt **televisie**. — She watches **television**.,,,tv;buis;beeldscherm,nl
inhouden,to contain / mean,To include as a part,Wat **houdt** dit **in**? — What does this **mean**?,,,bevatten;omvatten;betekenen,nl
chauffeur,driver,A person who drives a vehicle professionally,De **chauffeur** rijdt voorzichtig. — The **driver** drives carefully.,,,bestuurder;rijder;taxi-chauffeur,nl
bijdrage,contribution,Something given to a common goal,Ze levert een grote **bijdrage**. — She makes a large **contribution**.,,,inbreng;prestatie;deelname,nl
toepassen,to apply / use,To put something into practice,Je kunt deze regel overal **toepassen**. — You can **apply** this rule everywhere.,,,uitvoeren;gebruiken;aanwenden,nl
kritisch,critical,Expressing careful analysis or disapproval,Ze is erg **kritisch**. — She is very **critical**.,,,streng;selectief;analytisch,nl
verwerven,to acquire,To gain possession or a reputation,Ze **verwierf** veel kennis. — She **acquired** a lot of knowledge.,,,verdienen;bemachtigen;verkregen,nl
priester,priest,A religious leader who performs rituals,De **priester** leidt de mis. — The **priest** leads the mass.,,,dominee;geestelijke;pastoor,nl
cel,cell,A small room in a prison or a biological unit,De gevangene zit in zijn **cel**. — The prisoner is in his **cell**.,,,kamer;kooi;hok,nl
overleg,consultation,Discussion among people to reach a decision,Na **overleg** namen we een beslissing. — After **consultation** we made a decision.,,,beraad;bespreking;discussie,nl
poos,a while / moment,A short period of time,Wacht een **poos**. — Wait a **while**.,,,moment;tijdje;ogenblik,nl
strekken,to stretch / extend,To lengthen or reach out,De weg **strekt** zich ver uit. — The road **extends** far.,,,reiken;uitrekken;omvatten,nl
duiken,to dive,To jump headfirst into water,Ze **duiken** in het zwembad. — They **dive** into the pool.,,,springen;plonzen;afdalen,nl
zon,sun,The star at the centre of the solar system,De **zon** schijnt helder vandaag. — The **sun** shines brightly today.,,,zonnelicht;zonnegloed;ster,nl
ingewikkeld,complicated,Difficult to understand or deal with,Dit is erg **ingewikkeld**. — This is very **complicated**.,,,complex;moeilijk;lastig,nl
organiseren,to organise,To arrange or coordinate an event or activity,Ze **organiseert** een feestje. — She **organises** a party.,,,plannen;regelen;coördineren,nl
handhaven,to maintain / enforce,To uphold a rule or standard,We moeten de regels **handhaven**. — We must **maintain** the rules.,,,bewaren;naleven;in stand houden,nl
patroon,pattern,A repeated design or a model to follow,Er is een duidelijk **patroon**. — There is a clear **pattern**.,,,ontwerp;schema;model,nl
agent,police officer / agent,A police officer or representative,De **agent** helpt mij. — The **police officer** helps me.,,,politieman;bewaker;vertegenwoordiger,nl
duivel,devil,An evil supernatural being,Hij is bang voor de **duivel**. — He is afraid of the **devil**.,,,satan;lucifer;boze geest,nl
emotie,emotion,A strong feeling such as joy or fear,Ze toonde veel **emotie**. — She showed a lot of **emotion**.,,,gevoel;aandoening;beleving,nl
orgaan,organ,A part of the body with a specific function,Het hart is een belangrijk **orgaan**. — The heart is an important **organ**.,,,lichaamsdeel;anatomisch deel,nl
herstellen,to recover / repair,To get better or fix something,Ze **herstelt** van haar ziekte. — She **recovers** from her illness.,,,beter worden;genezen;opknappen,nl
geweer,rifle / gun,A long-barrelled firearm,De soldaat draagt een **geweer**. — The soldier carries a **rifle**.,,,vuurwapen;wapen;karabijn,nl
provincie,province,An administrative region of a country,Ze woont in de **provincie** Zeeland. — She lives in the **province** of Zeeland.,,,streek;gewest;regio,nl
verlopen,to expire / elapse,To pass or come to an end,Mijn paspoort is **verlopen**. — My passport has **expired**.,,,verstrijken;aflopen;ten einde lopen,nl
detail,detail,A small particular element of something,Let op het **detail**. — Pay attention to the **detail**.,,,bijzonderheid;specificatie;punt,nl
lichten,to lift / shed light,To raise or to illuminate,Ze **licht** het geheim toe. — She **explains** the secret.,,,ophellen;belichten;verduidelijken,nl
omvatten,to include / encompass,To include as a part of something,Dit **omvat** alle onderwerpen. — This **encompasses** all topics.,,,bevatten;insluiten;omhelzen,nl
gisteren,yesterday,The day before today,**Gisteren** was het mooi weer. — **Yesterday** the weather was nice.,,,de dag ervoor;vorige dag,nl
ontsnappen,to escape,To break free from captivity,De gevangene **ontsnapte**. — The prisoner **escaped**.,,,vluchten;weglopen;ontkomen,nl
restaurant,restaurant,A place where meals are served to customers,We eten in een **restaurant**. — We eat in a **restaurant**.,,,eetgelegenheid;etablissement;bistro,nl
echtgenoot,husband / spouse,A married partner,Haar **echtgenoot** is arts. — Her **husband** is a doctor.,,,man;partner;spouse,nl
vermogen,ability / wealth,Capability or financial assets,Ze heeft een groot **vermogen**. — She has a large **fortune**.,,,vermogensbezit;rijkdom;capaciteit,nl
stemming,mood / vote,A state of mind or the act of voting,De **stemming** is goed vandaag. — The **mood** is good today.,,,sfeer;gevoel;klimaat,nl
vervolgen,to continue / prosecute,To carry on or bring someone to trial,Ze **vervolgde** haar reis. — She **continued** her journey.,,,voortzetten;doorsturen;verder gaan,nl
stadium,stadium / stage,A sports venue or a phase of development,Dit **stadion** zit vol. — This **stadium** is full.,,,arena;sportveld;sporthal,nl
wild,wild,Living or growing in natural conditions,Het **wilde** dier vlucht. — The **wild** animal flees.,,,ongetemd;ongecontroleerd;vrij,nl
brand,fire,A destructive burning,Er was een grote **brand**. — There was a large **fire**.,,,vuur;vlam;brandstichting,nl
pijnlijk,painful,Causing physical or emotional pain,Dit is een **pijnlijke** situatie. — This is a **painful** situation.,,,smartelijk;onaangenaam;kwetsend,nl
station,station,A building where trains or buses stop,We ontmoeten bij het **station**. — We meet at the **station**.,,,treinstation;perron;hub,nl
verbazing,amazement,A feeling of great surprise,Ze keek met **verbazing**. — She looked with **amazement**.,,,verwondering;ongeloof;verrassing,nl
uitvoering,performance / execution,A presentation or the carrying out of a plan,De **uitvoering** was schitterend. — The **performance** was brilliant.,,,voorstelling;representatie;opvoering,nl
gordijn,curtain,A piece of fabric hanging over a window,Ze trekt het **gordijn** dicht. — She draws the **curtain** closed.,,,vitrage;raambekleding;overgordijn,nl
filosofie,philosophy,The study of fundamental questions about life,Ze studeert **filosofie**. — She studies **philosophy**.,,,wijsbegeerte;levensvisie;theorie,nl
gedeeltelijk,partially / partly,Not complete or total,Dit is **gedeeltelijk** waar. — This is **partially** true.,,,deels;ten dele;partieel,nl
plaatselijk,local,Relating to a particular area,Dit is een **plaatselijk** probleem. — This is a **local** problem.,,,lokaal;regionaal;ter plaatse,nl
uitkomen,to come out / turn out,To appear or to fit,Het boek **komt** volgende week **uit**. — The book **comes out** next week.,,,verschijnen;gepubliceerd worden;beschikbaar zijn,nl
sector,sector,A part of an economy or society,Ze werkt in de publieke **sector**. — She works in the public **sector**.,,,branche;industrie;afdeling,nl
afkomstig,originating from,Coming from a particular place or background,Ze is **afkomstig** uit Portugal. — She is **from** Portugal.,,,geboren;komend van;herkomstig,nl
dwars,across / stubborn,Going diagonally across,Ze is erg **dwars**. — She is very **stubborn**.,,,koppig;tegendraads;eigenwijz,nl
eindeloos,endless,Having no end,De weg lijkt **eindeloos**. — The road seems **endless**.,,,oneindig;onbegrensd;grenzeloos,nl
emotioneel,emotional,Relating to or expressing strong emotions,Ze is erg **emotioneel**. — She is very **emotional**.,,,gevoelig;temperamentvol;expressief,nl
vasthouden,to hold on / keep,To grip firmly or to maintain,**Houd** de reling **vast**. — **Hold on** to the railing.,,,pakken;grijpen;houden,nl
dadelijk,shortly / immediately,Very soon,Ik kom **dadelijk**. — I am coming **shortly**.,,,zo dadelijk;straks;meteen,nl
bestuderen,to study / examine,To examine something carefully,Ze **bestudeert** het probleem. — She **studies** the problem.,,,onderzoeken;doornemen;analyseren,nl
moord,murder,The unlawful killing of a person,Er is een **moord** gepleegd. — A **murder** has been committed.,,,doodslag;misdrijf;misdaad,nl
symbool,symbol,A mark or sign representing something else,De duif is een **symbool** van vrede. — The dove is a **symbol** of peace.,,,teken;afbeelding;representatie,nl
kist,chest / crate,A large strong box,Ze begraaft hem in een **kist**. — She buries him in a **chest**.,,,doos;koffer;koffertje,nl
wand,wall,An interior wall of a room,De **wand** is wit geschilderd. — The **wall** is painted white.,,,muur;scheidingswand;muurtje,nl
aflopen,to end / expire,To come to an end or run out,De garantie **loopt** morgen **af**. — The guarantee **expires** tomorrow.,,,eindigen;stoppen;verlopen,nl
goedkoop,cheap,Low in price,Dit product is erg **goedkoop**. — This product is very **cheap**.,,,betaalbaar;voordelig;laagprijzig,nl
verwijzen,to refer,To direct to another source or person,Ze **verwijst** naar een ander document. — She **refers** to another document.,,,doorsturen;aanwijzen;zenden naar,nl
vernietigen,to destroy,To damage beyond repair,Ze **vernietigen** de bewijzen. — They **destroy** the evidence.,,,uitroeien;afbreken;verwoesten,nl
doorgaan,to continue,To keep going or proceed,Ondanks de regen gaan we toch **door**. — Despite the rain we **continue**.,,,voortzetten;verdergaan;volhouden,nl
klacht,complaint,An expression of dissatisfaction,Ze diende een **klacht** in. — She filed a **complaint**.,,,aanklacht;bezwaar;protest,nl
vrouwelijk,female / feminine,Relating to women or femininity,Dit is een **vrouwelijke** naam. — This is a **feminine** name.,,,feminin;dames-;van de vrouw,nl
stuur,steering wheel,The device used to steer a vehicle,Houd het **stuur** goed vast. — Hold the **steering wheel** tightly.,,,roer;hendel;handle,nl
overwegen,to consider,To think carefully about something,Ze **overweegt** een nieuwe baan. — She is **considering** a new job.,,,nadenken over;afwegen;bezinnen,nl
evenwicht,balance,A stable and equal state,Ze bewaart haar **evenwicht**. — She keeps her **balance**.,,,balans;stabiliteit;gelijkgewicht,nl
verantwoordelijk,responsible,Having an obligation to do something correctly,Hij is **verantwoordelijk** voor dit. — He is **responsible** for this.,,,aansprakelijk;verplicht;schuldig,nl
passeren,to pass,To go past something or someone,Ze **passeert** de grens. — She **passes** the border.,,,voorbijgaan;oversteken;overtrekken,nl
motief,motive / motif,A reason for action or a recurring theme,Wat is het **motief** voor dit misdrijf? — What is the **motive** for this crime?,,,reden;aanleiding;doel,nl
